player_id,player,orapm,drapm,rapm,ci_low,ci_high,stint_appearances,estimated_minutes,stints_played
202687,Bismack Biyombo,-1.1377130015776584,1.437498811878282,0.2930945422053869,-4.410766977756763,3.9699571951422357,311,227.64480000000003,311
1631105,Jalen Duren,-0.3398885390318671,0.632792470577924,0.28621266345082047,-4.364016944669304,5.1474619681995,1714,1300.5312000000054,1714
1630700,Dyson Daniels,-2.4123888684852806,2.6981668419449196,0.2790867053644013,-6.560660577683264,6.320736785586538,2562,1812.1824000000126,2562
1627777,Georges Niang,-0.056025994582629635,0.3210672138988075,0.2583499512209416,-4.305676366612349,4.758559498651099,1994,1265.6736000000055,1994
201950,Jrue Holiday,1.351702471492471,-1.1018787225873041,0.24313248080993075,-4.866409963645921,5.629993497523381,1572,1310.5728000000074,1572
1630695,Micah Potter,-0.7258578899562707,0.9732654272428833,0.2407162691913773,-5.718698210393141,6.418827959620871,765,569.7600000000008,765
1642419,Jamison Battle,0.4384149948257733,-0.23251700998490135,0.19920671674563542,-4.443531241374293,4.893726590617426,1158,735.7440000000028,1158
1631106,Tari Eason,1.6845608672878245,-1.488165336736003,0.18970426245658584,-5.330880562871505,5.360346840896012,1882,1238.342400000004,1882
202696,Nikola Vučević,1.8304070451115593,-1.6608467797255722,0.16286899729075097,-5.975285947203315,5.642405316072752,1137,803.0400000000019,1137
1641715,Cam Whitmore,-1.0113642331551098,1.1714330016886472,0.1533775004383011,-4.338019735561889,5.161736753327314,862,581.6928000000019,862
1630550,JT Thor,0.03178632030617104,0.11568453035388412,0.14077958256481896,-3.4679049570506155,3.789993817598928,263,204.81600000000006,263
1642275,Tidjane Salaün,-0.49441750083689884,0.6369874005122615,0.13587863158012647,-2.4390931418662043,2.4726506769846597,84,68.00640000000003,84
1629684,Grant Williams,-1.705151762782561,1.803636638417759,0.09179360753996235,-4.2064575609757044,3.9542185045338476,678,404.9952000000009,678
1630165,Killian Hayes,0.07923117100873518,0.0,0.07253990291349904,-1.9829998016572017,1.9169342718928244,169,107.5968000000001,169
1630192,Zeke Nnaji,-0.5601140807325603,0.6373789620393958,0.07057361321159893,-3.9359438009522605,4.496059243476497,733,506.0928,733
1629020,Jarred Vanderbilt,-1.359296954294082,1.4322871989857515,0.06629897659643345,-4.6114139933781315,4.440316813004453,950,580.5216000000011,950
1641745,Adam Flagler,0.0,0.0625611968735249,0.05586992877828871,-1.9018946380830903,1.8236235120123143,161,99.55200000000009,161
1631098,Johnny Davis,-0.5120420228335416,0.5725273597957931,0.0537940688670151,-4.338715508684558,4.5769156818722605,453,328.45440000000025,453
